Date,Open,High,Low,Close,Volume
29.01.2021 08:00:00.000,1845.515,1863.132,1842.116,1862.010,20064539.9094
29.01.2021 12:00:00.000,1862.055,1875.522,1852.485,1858.355,30428609.8481
29.01.2021 16:00:00.000,1858.365,1860.468,1847.575,1849.835,28645120.1439
29.01.2021 20:00:00.000,1849.915,1851.255,1841.425,1847.048,7739620.208699999
31.01.2021 20:00:00.000,1863.422,1866.837,1851.357,1855.897,5172524.929
01.02.2021 00:00:00.000,1855.897,1863.765,1848.892,1860.838,17773903.6083
01.02.2021 04:00:00.000,1860.838,1867.035,1856.985,1861.365,14998980.2838
01.02.2021 08:00:00.000,1861.335,1871.636,1856.255,1864.171,22384834.7663
01.02.2021 12:00:00.000,1864.171,1869.455,1856.513,1860.025,29979110.240999997
01.02.2021 16:00:00.000,1860.035,1866.567,1857.658,1859.340,19043435.096699998
01.02.2021 20:00:00.000,1859.340,1862.521,1856.895,1857.585,6415404.9159
02.02.2021 00:00:00.000,1857.605,1863.975,1853.898,1856.995,15481790.304200001
02.02.2021 04:00:00.000,1857.005,1857.357,1844.795,1848.185,15240904.807999998
02.02.2021 08:00:00.000,1848.155,1853.395,1841.701,1842.088,19612109.8995
02.02.2021 12:00:00.000,1842.088,1847.165,1829.317,1833.025,29397809.982300002
02.02.2021 16:00:00.000,1833.017,1839.697,1831.545,1836.685,17741079.8073
02.02.2021 20:00:00.000,1836.637,1839.185,1834.437,1836.325,4405295.0143
03.02.2021 00:00:00.000,1836.405,1844.785,1836.405,1841.435,11230689.883200001
03.02.2021 04:00:00.000,1841.425,1842.745,1834.568,1837.045,9538849.9499
03.02.2021 08:00:00.000,1837.055,1837.385,1832.406,1834.865,13363579.988499999
03.02.2021 12:00:00.000,1834.865,1842.202,1829.368,1833.495,22099329.71
03.02.2021 16:00:00.000,1833.505,1837.965,1832.445,1833.038,12754489.8988
03.02.2021 20:00:00.000,1833.055,1834.575,1831.855,1834.225,4383540.0939
04.02.2021 00:00:00.000,1834.225,1834.635,1820.998,1822.965,11920615.077100001
04.02.2021 04:00:00.000,1822.965,1827.048,1815.838,1825.195,13143827.9152
04.02.2021 08:00:00.000,1825.195,1826.385,1810.236,1812.615,15616619.5869
04.02.2021 12:00:00.000,1812.655,1819.485,1784.888,1786.465,26581480.0263
04.02.2021 16:00:00.000,1786.465,1795.789,1785.745,1795.029,16789739.8472
04.02.2021 20:00:00.000,1795.029,1795.775,1791.878,1795.775,3983144.939
05.02.2021 00:00:00.000,1795.795,1797.635,1791.905,1794.869,9600960.1354
05.02.2021 04:00:00.000,1794.869,1800.065,1793.838,1798.665,8310850.0242
05.02.2021 08:00:00.000,1798.655,1811.138,1798.145,1802.678,14237950.0867
05.02.2021 12:00:00.000,1802.678,1808.578,1793.325,1805.838,23055125.236600004
05.02.2021 16:00:00.000,1805.838,1815.016,1805.838,1809.925,14117400.1694
05.02.2021 20:00:00.000,1809.925,1814.068,1809.415,1814.048,3783980.0119000003
07.02.2021 20:00:00.000,1816.958,1818.678,1814.258,1817.885,1833174.9439
08.02.2021 00:00:00.000,1817.898,1818.805,1808.313,1810.645,11154455.0657
08.02.2021 04:00:00.000,1810.655,1817.825,1810.173,1814.854,9867210.149799999
08.02.2021 08:00:00.000,1814.854,1823.128,1807.665,1820.695,13735435.0091
08.02.2021 12:00:00.000,1820.705,1838.988,1818.355,1836.518,20843025.6843
08.02.2021 16:00:00.000,1836.548,1838.235,1830.168,1832.075,13632509.946800001
08.02.2021 20:00:00.000,1832.085,1834.475,1828.785,1830.378,5011494.8749
09.02.2021 00:00:00.000,1830.385,1842.305,1829.808,1839.460,10797930.0022
09.02.2021 04:00:00.000,1839.482,1843.605,1838.008,1842.905,9887690.0672
09.02.2021 08:00:00.000,1842.905,1848.470,1838.448,1843.565,14443617.343999999
09.02.2021 12:00:00.000,1843.575,1847.408,1831.945,1839.285,21845239.8776
09.02.2021 16:00:00.000,1839.275,1839.725,1834.205,1837.405,16616779.8042
09.02.2021 20:00:00.000,1837.395,1839.385,1834.815,1836.035,3314990.0437000003
10.02.2021 00:00:00.000,1836.035,1845.140,1833.915,1843.145,8522954.9408
10.02.2021 04:00:00.000,1843.165,1846.875,1840.805,1845.745,9422789.7524
10.02.2021 08:00:00.000,1845.665,1846.205,1838.896,1840.758,12656649.8279
10.02.2021 12:00:00.000,1840.764,1855.232,1835.588,1841.040,22553703.5465
10.02.2021 16:00:00.000,1841.044,1846.172,1834.885,1843.028,12225809.8125
10.02.2021 20:00:00.000,1842.976,1844.172,1840.635,1841.925,3840379.9534
11.02.2021 00:00:00.000,1841.905,1842.025,1833.895,1837.347,4534560.0246
11.02.2021 04:00:00.000,1837.372,1843.815,1834.968,1843.005,6211359.9777999995
11.02.2021 08:00:00.000,1843.035,1845.815,1839.445,1841.655,9234625.935600001
11.02.2021 12:00:00.000,1841.665,1847.402,1837.405,1838.465,16188380.003
11.02.2021 16:00:00.000,1838.475,1839.195,1821.007,1824.345,19931659.9368
11.02.2021 20:00:00.000,1824.405,1827.205,1823.305,1826.665,3001519.978
12.02.2021 00:00:00.000,1826.635,1827.848,1819.128,1821.848,4405099.8688
12.02.2021 04:00:00.000,1821.848,1824.245,1816.335,1817.315,4671399.950999999
12.02.2021 08:00:00.000,1817.285,1821.805,1812.408,1818.605,10635080.0992
12.02.2021 12:00:00.000,1818.595,1830.615,1810.395,1828.098,19173959.9705
12.02.2021 16:00:00.000,1828.118,1829.315,1818.285,1819.195,15290420.055499999
12.02.2021 20:00:00.000,1819.165,1824.578,1817.298,1823.648,3084799.8858000003
14.02.2021 20:00:00.000,1825.118,1826.088,1819.995,1820.762,1333510.0412
15.02.2021 00:00:00.000,1820.762,1826.915,1819.848,1826.055,5277559.8765
15.02.2021 04:00:00.000,1826.075,1826.435,1816.368,1816.975,7086444.973999999
15.02.2021 08:00:00.000,1816.995,1821.385,1815.865,1820.366,8831929.8029
15.02.2021 12:00:00.000,1820.358,1824.155,1815.965,1817.975,10060230.0167
15.02.2021 16:00:00.000,1817.995,1820.735,1816.905,1818.438,2566050.0527
15.02.2021 20:00:00.000,1818.918,1819.388,1817.415,1818.595,1014719.9631
16.02.2021 00:00:00.000,1818.655,1826.375,1817.995,1826.205,5266239.8815
16.02.2021 04:00:00.000,1826.215,1826.335,1818.735,1820.495,8686899.9004
16.02.2021 08:00:00.000,1820.485,1825.493,1814.895,1815.965,13059079.8855
16.02.2021 12:00:00.000,1816.038,1818.735,1789.385,1813.524,28782133.5792
16.02.2021 16:00:00.000,1813.524,1813.922,1793.045,1795.135,16847814.798299998
16.02.2021 20:00:00.000,1795.155,1796.135,1786.604,1788.265,6479840.040200001
17.02.2021 00:00:00.000,1788.285,1795.015,1786.455,1793.325,7259840.130799999
17.02.2021 04:00:00.000,1793.315,1793.805,1788.281,1789.828,7194340.1099000005
17.02.2021 08:00:00.000,1789.838,1790.985,1783.555,1790.655,14212544.918
17.02.2021 12:00:00.000,1790.795,1793.285,1770.805,1773.575,26172850.3704
17.02.2021 16:00:00.000,1773.595,1780.068,1769.418,1771.795,18545880.079400003
17.02.2021 20:00:00.000,1771.815,1778.485,1771.695,1778.085,5817030.0722
18.02.2021 00:00:00.000,1778.085,1785.611,1776.915,1783.195,10502119.8988
18.02.2021 04:00:00.000,1783.215,1784.345,1779.471,1781.975,7958710.0744
18.02.2021 08:00:00.000,1781.975,1788.835,1778.708,1783.965,13517629.8618
18.02.2021 12:00:00.000,1783.921,1789.465,1768.305,1778.256,24577474.1173
18.02.2021 16:00:00.000,1778.236,1780.045,1772.585,1775.255,14017690.1818
18.02.2021 20:00:00.000,1775.265,1777.011,1769.855,1771.446,5704174.995399999
19.02.2021 00:00:00.000,1771.425,1772.755,1760.440,1767.815,15030185.2227
19.02.2021 04:00:00.000,1767.805,1777.425,1764.791,1773.785,10823720.0976
19.02.2021 08:00:00.000,1773.795,1775.235,1767.675,1768.725,14345589.876200002
19.02.2021 12:00:00.000,1768.725,1791.405,1768.665,1785.766,25117855.787199996
19.02.2021 16:00:00.000,1785.766,1787.886,1777.215,1780.086,17667099.9526
19.02.2021 20:00:00.000,1780.076,1784.418,1779.435,1783.398,3390249.9675999996
21.02.2021 20:00:00.000,1781.546,1787.896,1781.175,1783.151,2482670.0687
22.02.2021 00:00:00.000,1783.176,1789.555,1780.545,1783.675,16416150.093100002
22.02.2021 04:00:00.000,1783.675,1794.958,1783.435,1794.495,13488569.9749
22.02.2021 08:00:00.000,1794.475,1799.135,1790.128,1795.075,15428730.011
22.02.2021 12:00:00.000,1795.045,1810.075,1793.365,1808.855,24378615.379300002
22.02.2021 16:00:00.000,1808.855,1812.535,1806.386,1808.015,16521840.0955
22.02.2021 20:00:00.000,1808.005,1811.295,1806.135,1810.335,5279469.9073
23.02.2021 00:00:00.000,1810.345,1815.875,1806.065,1812.928,9945324.7785
23.02.2021 04:00:00.000,1812.926,1814.585,1808.085,1808.255,7689573.943700001
23.02.2021 08:00:00.000,1808.255,1811.375,1803.525,1809.085,14227499.961900001
23.02.2021 12:00:00.000,1809.085,1812.655,1795.425,1806.805,25581879.8543
23.02.2021 16:00:00.000,1806.835,1809.235,1801.665,1803.585,21130590.438799996
23.02.2021 20:00:00.000,1803.575,1807.735,1803.545,1805.705,6025505.066
24.02.2021 00:00:00.000,1805.705,1813.745,1805.015,1808.715,9454870.1047
24.02.2021 04:00:00.000,1808.715,1809.995,1804.265,1805.875,10675770.044300001
24.02.2021 08:00:00.000,1805.885,1810.045,1802.900,1808.535,14885640.1444
24.02.2021 12:00:00.000,1808.555,1810.135,1783.445,1794.895,27427149.0574
24.02.2021 16:00:00.000,1794.885,1804.258,1790.460,1797.165,19701630.5924
24.02.2021 20:00:00.000,1797.155,1805.445,1797.018,1802.965,5231450.0808
25.02.2021 00:00:00.000,1802.965,1804.105,1793.825,1796.635,10934029.936800001
25.02.2021 04:00:00.000,1796.635,1801.165,1790.235,1794.425,11055810.094
25.02.2021 08:00:00.000,1794.425,1795.155,1781.295,1786.608,18142230.0338
25.02.2021 12:00:00.000,1786.608,1790.505,1769.698,1775.545,31717211.723399997
25.02.2021 16:00:00.000,1775.545,1782.931,1765.328,1773.165,34889620.7809
25.02.2021 20:00:00.000,1773.095,1774.655,1768.975,1769.775,12947799.5634
26.02.2021 00:00:00.000,1769.785,1775.605,1765.001,1772.695,15102339.7447
26.02.2021 04:00:00.000,1772.715,1773.158,1755.205,1759.325,17995019.6743
26.02.2021 08:00:00.000,1759.365,1769.975,1757.535,1759.805,19252099.990900002
26.02.2021 12:00:00.000,1759.805,1766.895,1724.545,1729.875,29011675.3578
26.02.2021 16:00:00.000,1729.905,1732.295,1717.090,1727.015,25256781.1012
26.02.2021 20:00:00.000,1727.095,1735.175,1726.565,1733.188,6515549.779
28.02.2021 20:00:00.000,1732.746,1739.755,1732.695,1739.085,2224149.9424
01.03.2021 00:00:00.000,1739.085,1751.545,1737.185,1750.975,13202359.9148
01.03.2021 04:00:00.000,1750.975,1759.715,1747.605,1753.470,12094759.941
01.03.2021 08:00:00.000,1753.470,1754.765,1741.722,1743.465,18861969.9477
01.03.2021 12:00:00.000,1743.415,1747.455,1730.745,1738.705,27547820.0913
01.03.2021 16:00:00.000,1738.735,1742.475,1720.425,1724.335,19931059.360600002
01.03.2021 20:00:00.000,1724.365,1726.675,1719.525,1724.905,7343170.0468
02.03.2021 00:00:00.000,1724.895,1728.376,1707.066,1713.246,14393119.5736
02.03.2021 04:00:00.000,1713.216,1724.126,1710.606,1717.765,12298770.0701
02.03.2021 08:00:00.000,1717.775,1733.195,1715.406,1727.226,14408089.8762
02.03.2021 12:00:00.000,1727.226,1736.226,1720.275,1725.270,21516900.5394
02.03.2021 16:00:00.000,1725.270,1738.405,1723.975,1734.666,14716759.9201
02.03.2021 20:00:00.000,1734.666,1740.446,1732.756,1736.416,5681840.0024999995
03.03.2021 00:00:00.000,1736.426,1737.366,1729.895,1734.695,6831409.9311999995
03.03.2021 04:00:00.000,1734.695,1735.845,1730.258,1733.315,8123540.0438
03.03.2021 08:00:00.000,1733.315,1733.615,1721.325,1724.075,14165410.041900001
03.03.2021 12:00:00.000,1724.155,1726.645,1701.797,1715.813,27788109.5409
03.03.2021 16:00:00.000,1715.813,1725.033,1711.915,1715.584,20104580.1639
03.03.2021 20:00:00.000,1715.634,1717.044,1708.198,1710.374,7469229.9962
04.03.2021 00:00:00.000,1710.349,1716.605,1708.608,1709.500,9485639.9298
04.03.2021 04:00:00.000,1709.500,1721.135,1706.564,1717.834,12007610.0827
04.03.2021 08:00:00.000,1717.714,1718.883,1706.189,1715.655,17981580.019
04.03.2021 12:00:00.000,1715.675,1723.104,1709.388,1718.619,24957139.968900003
04.03.2021 16:00:00.000,1718.625,1722.254,1690.258,1698.995,30796000.003800005
04.03.2021 20:00:00.000,1699.015,1700.438,1693.274,1694.195,8762560.248399999
05.03.2021 00:00:00.000,1694.105,1695.635,1687.194,1694.325,13429039.7167
05.03.2021 04:00:00.000,1694.315,1700.295,1691.555,1696.548,10838049.7694
05.03.2021 08:00:00.000,1696.518,1698.779,1690.998,1694.778,15113460.0639
05.03.2021 12:00:00.000,1694.748,1707.669,1687.138,1696.938,25068964.958100002
05.03.2021 16:00:00.000,1696.938,1705.109,1694.284,1699.005,20552929.8782
05.03.2021 20:00:00.000,1699.005,1701.588,1697.494,1699.398,5061759.8295
07.03.2021 20:00:00.000,1701.718,1713.878,1701.718,1707.685,2940989.9712
08.03.2021 00:00:00.000,1707.685,1714.168,1704.901,1705.578,13117249.965600003
08.03.2021 04:00:00.000,1705.598,1709.405,1696.974,1699.125,12416705.131499998
08.03.2021 08:00:00.000,1699.105,1700.525,1685.635,1685.718,14733079.910300002
08.03.2021 12:00:00.000,1685.698,1696.388,1679.324,1681.558,24962654.5907
08.03.2021 16:00:00.000,1681.588,1685.065,1676.696,1685.025,18084479.8088
08.03.2021 20:00:00.000,1684.995,1685.614,1680.398,1684.554,5850174.9039
09.03.2021 00:00:00.000,1684.554,1691.434,1680.014,1689.278,11168840.1699
09.03.2021 04:00:00.000,1689.314,1698.358,1687.078,1697.265,10232370.0189
09.03.2021 08:00:00.000,1697.275,1711.498,1694.818,1708.934,14763409.6145
09.03.2021 12:00:00.000,1708.918,1720.469,1702.488,1713.025,23072090.8642
09.03.2021 16:00:00.000,1713.015,1719.591,1712.435,1716.988,17702369.69
09.03.2021 20:00:00.000,1717.008,1718.088,1713.939,1715.744,4869409.9188
10.03.2021 00:00:00.000,1715.744,1719.475,1710.754,1712.485,10029579.9971
10.03.2021 04:00:00.000,1712.485,1716.564,1709.544,1715.188,9273979.9022
10.03.2021 08:00:00.000,1715.185,1715.448,1708.141,1711.708,12206809.9976
10.03.2021 12:00:00.000,1711.718,1723.554,1710.494,1718.985,23604255.4379
10.03.2021 16:00:00.000,1718.985,1725.925,1714.454,1723.894,17311410.1887
10.03.2021 20:00:00.000,1723.865,1727.065,1723.294,1726.584,4631349.9808
11.03.2021 00:00:00.000,1726.594,1734.508,1723.134,1731.686,9925243.139200002
11.03.2021 04:00:00.000,1731.674,1737.828,1730.714,1736.675,10006280.0646
11.03.2021 08:00:00.000,1736.668,1739.735,1731.338,1733.255,11945850.134000001
11.03.2021 12:00:00.000,1733.284,1737.118,1719.115,1725.374,24536630.1536
11.03.2021 16:00:00.000,1725.374,1728.208,1720.958,1724.635,18063090.0859
11.03.2021 20:00:00.000,1724.658,1724.954,1721.248,1722.595,4085110.0683000004
12.03.2021 00:00:00.000,1722.595,1727.895,1716.744,1718.285,10821470.1415
12.03.2021 04:00:00.000,1718.285,1719.678,1707.445,1710.388,11648690.2237
12.03.2021 08:00:00.000,1710.388,1711.244,1699.078,1703.154,15634129.7627
12.03.2021 12:00:00.000,1703.155,1708.678,1699.374,1707.044,22038570.404
12.03.2021 16:00:00.000,1707.108,1725.294,1706.058,1722.395,13479240.179
12.03.2021 20:00:00.000,1722.395,1729.158,1721.215,1726.958,2873835.0867999997
14.03.2021 20:00:00.000,1727.188,1730.304,1724.135,1725.235,3461309.0753
15.03.2021 00:00:00.000,1725.235,1733.938,1724.778,1727.715,11760399.9377
15.03.2021 04:00:00.000,1727.715,1727.825,1721.554,1722.568,8165329.9331
15.03.2021 08:00:00.000,1722.585,1732.488,1722.575,1729.645,14154579.877799999
15.03.2021 12:00:00.000,1729.655,1734.418,1722.728,1727.028,23817940.235099997
15.03.2021 16:00:00.000,1727.048,1732.044,1726.615,1730.908,11389190.197
15.03.2021 20:00:00.000,1730.824,1732.059,1730.144,1730.618,2765494.9427
16.03.2021 00:00:00.000,1730.608,1734.055,1729.404,1733.479,6457640.171
16.03.2021 04:00:00.000,1733.458,1737.124,1726.114,1730.084,8010169.9829
16.03.2021 08:00:00.000,1730.084,1735.478,1728.755,1731.239,9722609.9969
16.03.2021 12:00:00.000,1731.289,1741.147,1726.667,1728.766,18978889.9422
16.03.2021 16:00:00.000,1728.732,1733.198,1727.765,1732.477,13498709.917000001
16.03.2021 20:00:00.000,1732.447,1732.562,1730.258,1731.585,2122689.9624
17.03.2021 00:00:00.000,1731.585,1735.928,1729.535,1735.778,8047309.9946
17.03.2021 04:00:00.000,1735.777,1737.904,1733.968,1735.218,7417129.9934
17.03.2021 08:00:00.000,1735.218,1737.044,1727.795,1729.285,12306175.708800001
17.03.2021 12:00:00.000,1729.378,1734.498,1724.018,1727.185,23288060.188300002
17.03.2021 16:00:00.000,1727.175,1751.498,1725.718,1745.195,22354729.6524
17.03.2021 20:00:00.000,1745.055,1749.478,1743.634,1748.384,2634859.9792
18.03.2021 00:00:00.000,1748.354,1755.408,1747.478,1748.878,12775024.771699999
