Date,Open,High,Low,Close,Volume
03.01.2021 23:00:00.000,1904.998,1914.858,1903.288,1913.035,3097155.0941
04.01.2021 00:00:00.000,1913.025,1913.508,1909.858,1913.278,1312739.9683
04.01.2021 01:00:00.000,1913.278,1918.655,1912.124,1916.524,2856780.0522
04.01.2021 02:00:00.000,1916.558,1921.775,1915.394,1921.675,2335639.9536
04.01.2021 03:00:00.000,1921.695,1925.145,1920.675,1923.120,1723230.0043
04.01.2021 04:00:00.000,1923.119,1923.634,1920.108,1922.605,1242280.0064
04.01.2021 05:00:00.000,1922.595,1922.925,1918.984,1921.548,1637333.0355
04.01.2021 06:00:00.000,1921.648,1925.475,1921.345,1922.835,2153660.059
04.01.2021 07:00:00.000,1922.828,1925.428,1922.318,1924.668,1475430.0117
04.01.2021 08:00:00.000,1924.678,1935.085,1924.468,1932.038,3002190.1131
04.01.2021 09:00:00.000,1931.998,1933.875,1930.435,1932.088,1845229.9833
04.01.2021 10:00:00.000,1932.038,1934.428,1927.785,1933.415,1752040.0286
04.01.2021 11:00:00.000,1933.444,1936.435,1932.255,1933.435,2131089.9258
04.01.2021 12:00:00.000,1933.435,1934.768,1930.005,1931.868,2296159.9827
04.01.2021 13:00:00.000,1931.818,1941.975,1929.648,1939.708,3926700.1152
04.01.2021 14:00:00.000,1939.778,1943.698,1936.538,1941.315,3908799.8867
04.01.2021 15:00:00.000,1941.315,1944.348,1929.228,1942.850,5950154.7813
04.01.2021 16:00:00.000,1942.840,1943.555,1937.198,1939.945,3830849.8859
04.01.2021 17:00:00.000,1939.955,1941.545,1932.518,1936.938,5737170.2194
04.01.2021 18:00:00.000,1936.938,1943.618,1936.168,1943.568,2460059.8812
04.01.2021 19:00:00.000,1943.568,1943.635,1939.198,1942.388,1902709.9609
04.01.2021 20:00:00.000,1942.388,1944.135,1940.820,1943.538,2019355.0587
04.01.2021 21:00:00.000,1943.538,1943.808,1941.695,1942.548,393319.9942
04.01.2021 23:00:00.000,1941.228,1945.495,1940.378,1941.668,975359.9763
05.01.2021 00:00:00.000,1941.518,1941.568,1937.728,1938.455,1112810.0157
05.01.2021 01:00:00.000,1938.445,1939.568,1934.178,1937.259,2183729.887
05.01.2021 02:00:00.000,1937.259,1939.978,1936.588,1939.325,2073060.0357
05.01.2021 03:00:00.000,1939.305,1943.915,1939.135,1940.998,1654180.0499
05.01.2021 04:00:00.000,1940.998,1941.667,1936.588,1939.555,1362239.9569
05.01.2021 05:00:00.000,1939.555,1940.698,1937.625,1938.375,1496479.9881
05.01.2021 06:00:00.000,1938.385,1942.275,1936.828,1940.615,2072690.0101
05.01.2021 07:00:00.000,1940.595,1943.885,1938.988,1939.498,1927260.0412
05.01.2021 08:00:00.000,1939.598,1943.479,1939.298,1942.355,1971079.9456
05.01.2021 09:00:00.000,1942.315,1948.109,1941.669,1945.498,2702460.0506
05.01.2021 10:00:00.000,1945.528,1947.525,1943.498,1946.778,1860085.0105
05.01.2021 11:00:00.000,1946.778,1950.178,1946.148,1949.795,2082449.913
05.01.2021 12:00:00.000,1949.788,1950.465,1945.398,1949.055,2576314.9261
05.01.2021 13:00:00.000,1948.975,1951.768,1946.098,1949.275,3411020.0405
05.01.2021 14:00:00.000,1949.315,1952.508,1941.358,1945.465,4932479.8584
05.01.2021 15:00:00.000,1945.408,1948.818,1938.938,1943.448,3823610.0674
05.01.2021 16:00:00.000,1943.448,1951.525,1942.755,1950.598,2663470.0298
05.01.2021 17:00:00.000,1950.598,1951.695,1947.595,1949.995,2814510.107
05.01.2021 18:00:00.000,1949.995,1952.108,1948.915,1951.135,1960489.9883
05.01.2021 19:00:00.000,1951.165,1952.925,1949.875,1951.235,1425760.0307
05.01.2021 20:00:00.000,1951.195,1952.095,1948.005,1949.295,2014055.0137
05.01.2021 21:00:00.000,1949.385,1950.725,1947.615,1949.698,589845.0017
