Date,Open,High,Low,Close,Volume
11.04.2021 00:00:00.000,1743.378,1744.038,1740.428,1741.678,1710775.0177
12.04.2021 00:00:00.000,1741.618,1744.938,1727.318,1731.868,61281715.3931
13.04.2021 00:00:00.000,1731.865,1748.928,1723.578,1746.545,68217216.4917
14.04.2021 00:00:00.000,1746.545,1749.218,1732.505,1736.538,63023853.302
15.04.2021 00:00:00.000,1736.558,1769.525,1734.248,1763.845,70235237.1216
16.04.2021 00:00:00.000,1763.855,1783.748,1759.618,1775.748,67025993.3472
18.04.2021 00:00:00.000,1776.998,1778.065,1774.638,1776.675,2327670.0974
19.04.2021 00:00:00.000,1776.675,1789.968,1766.628,1772.005,74247688.2935
20.04.2021 00:00:00.000,1772.018,1780.328,1763.505,1776.838,71407867.4316
21.04.2021 00:00:00.000,1776.848,1797.528,1776.418,1793.468,70052742.0044
22.04.2021 00:00:00.000,1793.558,1797.748,1777.328,1783.048,77624412.5366
23.04.2021 00:00:00.000,1783.097,1795.858,1769.865,1776.818,70066352.8442
25.04.2021 00:00:00.000,1775.852,1776.258,1773.738,1774.798,1909340.024
26.04.2021 00:00:00.000,1774.808,1783.408,1768.617,1779.975,67388725.2808
27.04.2021 00:00:00.000,1779.975,1785.458,1773.615,1775.385,65759071.3501
28.04.2021 00:00:00.000,1775.375,1783.925,1762.498,1783.805,76191078.186
29.04.2021 00:00:00.000,1783.765,1789.875,1756.028,1773.068,79207290.6494
30.04.2021 00:00:00.000,1773.068,1773.178,1764.108,1768.428,73005073.5474
02.05.2021 00:00:00.000,1768.870,1769.108,1765.945,1768.985,1695714.9506
03.05.2021 00:00:00.000,1768.985,1797.798,1767.235,1792.468,64301208.4961
04.05.2021 00:00:00.000,1792.468,1798.878,1770.638,1778.588,81747291.5649
05.05.2021 00:00:00.000,1778.578,1787.848,1770.228,1785.178,72149047.8516
06.05.2021 00:00:00.000,1785.178,1817.948,1781.878,1814.638,76072761.5356
07.05.2021 00:00:00.000,1814.628,1843.175,1812.748,1830.618,94596916.1987
09.05.2021 00:00:00.000,1833.430,1836.815,1831.818,1836.155,2578974.9622
10.05.2021 00:00:00.000,1836.175,1845.296,1830.000,1836.085,96936073.3032
11.05.2021 00:00:00.000,1836.015,1841.718,1817.875,1835.448,90575782.7759
12.05.2021 00:00:00.000,1835.448,1843.598,1813.145,1817.518,105901000.9766
13.05.2021 00:00:00.000,1817.498,1828.678,1808.656,1824.948,108187202.4536
14.05.2021 00:00:00.000,1825.108,1845.850,1819.566,1842.688,84638526.9165
16.05.2021 00:00:00.000,1844.528,1848.005,1840.498,1847.005,1902075.0523
17.05.2021 00:00:00.000,1847.005,1868.955,1843.458,1868.875,80771331.7871
18.05.2021 00:00:00.000,1868.875,1874.848,1863.105,1870.025,59575531.0059
19.05.2021 00:00:00.000,1870.045,1890.022,1852.095,1865.805,65810096.7407
20.05.2021 00:00:00.000,1865.815,1883.758,1863.735,1873.908,49959121.7041
21.05.2021 00:00:00.000,1873.928,1889.228,1869.998,1880.898,47836097.7173
23.05.2021 00:00:00.000,1882.123,1883.744,1879.998,1883.435,1363795.042
24.05.2021 00:00:00.000,1883.395,1886.878,1875.058,1877.348,50510639.1907
25.05.2021 00:00:00.000,1877.358,1900.118,1872.614,1898.188,73104827.8809
26.05.2021 00:00:00.000,1898.155,1912.648,1890.588,1896.078,79677551.2695
27.05.2021 00:00:00.000,1896.025,1903.478,1888.188,1897.908,84675521.8506
28.05.2021 00:00:00.000,1897.948,1905.798,1882.135,1902.648,57593753.8147
30.05.2021 00:00:00.000,1903.338,1904.748,1902.572,1903.748,818660.0208
31.05.2021 00:00:00.000,1903.798,1910.545,1902.005,1907.998,29778974.5331
01.06.2021 00:00:00.000,1907.978,1916.485,1892.265,1898.795,60010425.5676
02.06.2021 00:00:00.000,1898.805,1909.398,1894.228,1907.688,52809593.2007
03.06.2021 00:00:00.000,1907.688,1909.498,1865.185,1870.868,67669128.418
04.06.2021 00:00:00.000,1870.868,1896.098,1855.315,1890.708,65361358.6426
06.06.2021 00:00:00.000,1891.398,1891.398,1888.574,1889.198,1379840.0164
07.06.2021 00:00:00.000,1889.198,1900.018,1881.415,1898.658,56372573.8525
08.06.2021 00:00:00.000,1898.618,1903.688,1883.618,1893.285,61139343.2617
09.06.2021 00:00:00.000,1893.275,1898.918,1887.238,1888.598,54021007.5378
10.06.2021 00:00:00.000,1888.598,1899.758,1869.668,1898.228,68350547.7905
11.06.2021 00:00:00.000,1898.164,1902.948,1874.378,1877.048,58286262.5122
13.06.2021 00:00:00.000,1876.758,1877.888,1873.098,1873.584,1887140.0356
14.06.2021 00:00:00.000,1873.584,1873.778,1844.478,1866.758,58767616.272
15.06.2021 00:00:00.000,1866.738,1869.068,1851.478,1857.785,56351196.2891
16.06.2021 00:00:00.000,1857.848,1862.928,1803.268,1818.688,69785530.0903
17.06.2021 00:00:00.000,1818.688,1825.228,1767.128,1776.638,99130065.918
18.06.2021 00:00:00.000,1776.728,1797.062,1760.767,1763.198,84660598.7549
20.06.2021 00:00:00.000,1763.938,1770.028,1763.838,1769.298,2732909.9178
21.06.2021 00:00:00.000,1769.208,1787.648,1766.378,1783.498,85390007.019
22.06.2021 00:00:00.000,1783.488,1789.995,1772.228,1777.438,54252330.78
23.06.2021 00:00:00.000,1777.438,1794.838,1773.208,1777.225,46626239.7766
24.06.2021 00:00:00.000,1777.175,1787.848,1772.778,1775.148,33488456.7261
25.06.2021 00:00:00.000,1775.148,1790.268,1773.588,1780.938,31289970.3979
27.06.2021 00:00:00.000,1781.227,1782.708,1780.448,1781.838,810415.0295
28.06.2021 00:00:00.000,1781.798,1785.718,1770.518,1778.018,34786216.7358
29.06.2021 00:00:00.000,1777.988,1778.818,1750.488,1761.358,35710571.2891
30.06.2021 00:00:00.000,1761.398,1774.278,1753.228,1768.138,34340110.7788
01.07.2021 00:00:00.000,1768.178,1782.678,1765.528,1775.428,36072696.6858
02.07.2021 00:00:00.000,1775.445,1794.928,1774.108,1786.978,35136943.8171
04.07.2021 00:00:00.000,1786.527,1787.576,1785.368,1786.108,724421.0243
05.07.2021 00:00:00.000,1786.108,1795.128,1784.338,1791.118,20862335.2051
06.07.2021 00:00:00.000,1791.118,1814.918,1789.938,1795.428,37370094.2993
07.07.2021 00:00:00.000,1795.388,1809.648,1793.746,1803.248,35738430.0232
08.07.2021 00:00:00.000,1803.228,1818.288,1794.177,1803.648,39131275.177
09.07.2021 00:00:00.000,1803.607,1812.298,1796.558,1807.838,31492250.4425
11.07.2021 00:00:00.000,1807.568,1808.405,1806.218,1806.368,861360.0135
12.07.2021 00:00:00.000,1806.358,1810.708,1791.375,1806.998,34038196.5637
13.07.2021 00:00:00.000,1806.968,1817.061,1798.508,1805.948,38243175.5066
14.07.2021 00:00:00.000,1805.948,1829.678,1804.448,1826.258,37885723.114
15.07.2021 00:00:00.000,1826.258,1833.976,1820.130,1829.408,34209728.241
16.07.2021 00:00:00.000,1829.388,1831.428,1808.868,1811.548,33971469.8792
18.07.2021 00:00:00.000,1810.891,1815.778,1810.238,1815.588,1138805.0318
19.07.2021 00:00:00.000,1815.588,1817.178,1794.865,1811.378,46458644.8669
20.07.2021 00:00:00.000,1811.388,1824.898,1804.948,1809.648,38269454.9561
21.07.2021 00:00:00.000,1809.565,1813.658,1794.608,1802.448,33522331.2378
22.07.2021 00:00:00.000,1802.448,1808.368,1792.648,1807.038,36295768.7378
23.07.2021 00:00:00.000,1807.038,1810.218,1789.407,1801.698,31759300.2319
25.07.2021 00:00:00.000,1801.992,1802.608,1799.898,1800.198,902119.9942
26.07.2021 00:00:00.000,1800.198,1811.398,1796.295,1797.618,35711784.3628
27.07.2021 00:00:00.000,1797.588,1805.118,1793.488,1799.808,30421470.6421
28.07.2021 00:00:00.000,1799.818,1810.205,1792.418,1809.238,34772926.3306
29.07.2021 00:00:00.000,1809.188,1832.590,1808.498,1830.138,32937709.8083
30.07.2021 00:00:00.000,1830.138,1831.248,1810.138,1813.398,27425434.1125
01.08.2021 00:00:00.000,1813.321,1815.078,1811.978,1813.815,1562505.0068
02.08.2021 00:00:00.000,1813.815,1819.418,1805.638,1812.395,34637275.6958
03.08.2021 00:00:00.000,1812.525,1814.908,1807.018,1811.058,23827980.0415
04.08.2021 00:00:00.000,1811.028,1831.605,1806.325,1811.518,31710050.5829
05.08.2021 00:00:00.000,1811.518,1814.748,1797.708,1803.405,28819339.7522
06.08.2021 00:00:00.000,1803.398,1803.615,1758.578,1762.568,34258956.9092
08.08.2021 00:00:00.000,1762.888,1764.448,1670.488,1718.975,4377391.8152
09.08.2021 00:00:00.000,1718.975,1752.498,1706.485,1731.395,41937652.5879
10.08.2021 00:00:00.000,1731.395,1738.158,1717.598,1726.818,32263286.5906
11.08.2021 00:00:00.000,1726.808,1754.288,1723.988,1752.235,32761005.4016
12.08.2021 00:00:00.000,1752.235,1758.038,1741.478,1753.328,28467250.824
13.08.2021 00:00:00.000,1753.328,1779.848,1751.568,1779.218,28588659.2865
15.08.2021 00:00:00.000,1778.127,1779.998,1777.877,1778.778,1093611.9556
16.08.2021 00:00:00.000,1778.778,1789.198,1770.699,1787.408,36484004.9744
17.08.2021 00:00:00.000,1787.358,1795.437,1780.448,1786.048,31556875.2289
18.08.2021 00:00:00.000,1786.048,1793.638,1777.208,1787.388,28546333.313
19.08.2021 00:00:00.000,1787.398,1792.368,1774.358,1778.928,34041179.657
20.08.2021 00:00:00.000,1778.938,1788.281,1778.268,1780.458,29484090.8051
22.08.2021 00:00:00.000,1779.598,1782.228,1777.258,1778.538,1011144.042
23.08.2021 00:00:00.000,1778.568,1806.378,1776.388,1804.728,29607761.3831
24.08.2021 00:00:00.000,1804.668,1809.465,1800.648,1801.708,26443723.6786
25.08.2021 00:00:00.000,1801.668,1802.558,1782.448,1791.555,28369764.328
26.08.2021 00:00:00.000,1791.535,1798.095,1779.928,1793.418,30593490.6006
27.08.2021 00:00:00.000,1793.408,1819.225,1783.798,1816.158,32981464.386
29.08.2021 00:00:00.000,1818.332,1819.028,1817.148,1818.368,1090574.9798
30.08.2021 00:00:00.000,1818.388,1823.079,1807.618,1810.348,22330802.9175
31.08.2021 00:00:00.000,1810.348,1819.075,1801.598,1814.448,27799409.8663
01.09.2021 00:00:00.000,1814.408,1819.905,1808.575,1813.058,24433698.6542
02.09.2021 00:00:00.000,1813.048,1817.004,1804.885,1809.418,22041545.8679
03.09.2021 00:00:00.000,1809.428,1833.908,1808.848,1827.288,32045608.5205
05.09.2021 00:00:00.000,1829.972,1830.098,1827.358,1827.488,806134.9988
06.09.2021 00:00:00.000,1827.458,1828.378,1821.335,1823.448,13871501.9226
07.09.2021 00:00:00.000,1823.428,1827.128,1792.298,1795.608,33205318.4509
08.09.2021 00:00:00.000,1795.588,1802.074,1782.254,1790.648,39142288.208
09.09.2021 00:00:00.000,1790.658,1800.877,1783.717,1794.664,28110261.9171
10.09.2021 00:00:00.000,1794.664,1803.754,1786.978,1787.048,36162303.9246
12.09.2021 00:00:00.000,1788.354,1789.358,1786.918,1787.278,926460.0277
13.09.2021 00:00:00.000,1787.268,1798.264,1783.568,1792.938,37232872.0093
14.09.2021 00:00:00.000,1792.934,1808.558,1780.285,1803.618,42270362.854
15.09.2021 00:00:00.000,1803.618,1806.798,1790.658,1794.968,34489009.8572
16.09.2021 00:00:00.000,1794.968,1796.074,1745.218,1753.778,38568786.6211
17.09.2021 00:00:00.000,1753.768,1767.417,1747.258,1753.488,35938228.6072
19.09.2021 00:00:00.000,1753.962,1755.054,1751.224,1754.014,1160222.0535
20.09.2021 00:00:00.000,1754.024,1767.048,1741.978,1764.878,36087440.4907
21.09.2021 00:00:00.000,1764.858,1781.658,1757.838,1774.824,35712455.7495
22.09.2021 00:00:00.000,1774.824,1787.188,1764.498,1766.844,41051826.4771
23.09.2021 00:00:00.000,1766.844,1776.459,1737.768,1746.118,40433151.2451
24.09.2021 00:00:00.000,1746.128,1757.557,1740.338,1749.878,36756111.145
26.09.2021 00:00:00.000,1751.498,1751.498,1748.094,1749.448,933957.994
27.09.2021 00:00:00.000,1749.444,1760.738,1744.764,1751.204,44654544.8303
28.09.2021 00:00:00.000,1751.184,1754.344,1728.008,1735.245,50399978.6377
29.09.2021 00:00:00.000,1735.245,1745.418,1721.548,1728.728,50860881.8054
30.09.2021 00:00:00.000,1728.716,1764.086,1722.098,1752.978,52912307.7393
01.10.2021 00:00:00.000,1752.968,1764.178,1749.655,1760.098,48845375.061
03.10.2021 00:00:00.000,1762.078,1765.153,1760.145,1763.058,2031413.0783
04.10.2021 00:00:00.000,1763.058,1770.475,1747.608,1767.955,51945724.4873
05.10.2021 00:00:00.000,1767.958,1768.265,1748.488,1759.228,43009567.2607
06.10.2021 00:00:00.000,1759.278,1765.015,1745.770,1763.908,50346061.7065
07.10.2021 00:00:00.000,1763.898,1766.848,1751.838,1755.028,39214324.9512
08.10.2021 00:00:00.000,1755.018,1781.228,1753.238,1756.608,38381637.5732
10.10.2021 00:00:00.000,1757.145,1758.125,1750.995,1753.878,1807415.0085
11.10.2021 00:00:00.000,1753.885,1760.878,1750.068,1753.198,43108135.2234
12.10.2021 00:00:00.000,1753.378,1769.238,1750.658,1760.298,42120670.3186
13.10.2021 00:00:00.000,1760.298,1796.064,1757.829,1791.638,46852043.1519
14.10.2021 00:00:00.000,1791.608,1800.458,1786.598,1795.288,36694969.1772
15.10.2021 00:00:00.000,1795.298,1796.378,1764.748,1766.658,38121093.75
17.10.2021 00:00:00.000,1766.573,1771.964,1764.754,1770.874,1808449.9836
18.10.2021 00:00:00.000,1770.894,1772.008,1760.184,1763.884,45573398.5901
19.10.2021 00:00:00.000,1763.885,1785.038,1763.188,1768.598,42081085.2051
20.10.2021 00:00:00.000,1768.598,1788.368,1766.744,1781.368,44071723.938
21.10.2021 00:00:00.000,1781.348,1789.368,1776.374,1784.564,45824569.7021
22.10.2021 00:00:00.000,1784.484,1813.748,1782.788,1791.628,53101169.5862
24.10.2021 00:00:00.000,1792.473,1794.358,1792.168,1794.308,1547353.9829
25.10.2021 00:00:00.000,1794.378,1809.974,1792.164,1807.778,44964046.4783
26.10.2021 00:00:00.000,1807.758,1807.868,1782.288,1793.468,37171943.6646
27.10.2021 00:00:00.000,1793.478,1798.978,1783.374,1796.518,39739063.2629
28.10.2021 00:00:00.000,1796.488,1810.344,1792.198,1799.484,47894985.199
29.10.2021 00:00:00.000,1799.484,1799.864,1771.848,1782.988,47305389.4043
31.10.2021 00:00:00.000,1783.028,1783.582,1778.998,1779.958,890049.994
01.11.2021 00:00:00.000,1779.948,1795.738,1779.928,1791.978,36296108.2458
02.11.2021 00:00:00.000,1792.067,1796.288,1786.254,1787.038,29745674.1333
03.11.2021 00:00:00.000,1787.015,1787.508,1758.644,1777.164,33758773.8037
04.11.2021 00:00:00.000,1777.164,1798.804,1770.664,1791.214,41479450.2258
05.11.2021 00:00:00.000,1791.224,1818.128,1784.894,1817.588,42303436.2793
07.11.2021 00:00:00.000,1818.383,1818.423,1814.823,1815.713,809599.9956
08.11.2021 00:00:00.000,1815.713,1826.403,1812.313,1824.508,32955554.9622
09.11.2021 00:00:00.000,1824.523,1832.633,1819.043,1829.813,56225456.2378
10.11.2021 00:00:00.000,1829.813,1868.458,1822.168,1848.444,43630474.0906
11.11.2021 00:00:00.000,1848.444,1865.898,1842.748,1862.198,33832763.6719
12.11.2021 00:00:00.000,1862.208,1868.568,1845.088,1864.448,36329261.7798
14.11.2021 00:00:00.000,1869.364,1869.364,1865.154,1865.438,823939.9791
15.11.2021 00:00:00.000,1865.448,1870.468,1856.318,1862.258,41040225.9827
16.11.2021 00:00:00.000,1862.191,1877.118,1849.328,1850.208,40355094.9097
17.11.2021 00:00:00.000,1850.208,1867.958,1849.434,1866.378,35179771.4233
18.11.2021 00:00:00.000,1866.374,1870.814,1854.948,1859.448,42079116.8213
19.11.2021 00:00:00.000,1859.464,1865.668,1842.869,1845.175,56762699.1272
21.11.2021 00:00:00.000,1846.534,1847.048,1838.648,1844.878,897090.0178
22.11.2021 00:00:00.000,1844.888,1848.984,1802.144,1808.928,46658096.3135
23.11.2021 00:00:00.000,1808.908,1812.318,1781.859,1790.718,44482749.939
24.11.2021 00:00:00.000,1790.708,1796.285,1778.398,1789.528,37911716.4612
25.11.2021 00:00:00.000,1789.518,1794.968,1787.718,1792.528,14352910.0418
26.11.2021 00:00:00.000,1792.548,1815.408,1780.358,1792.665,38047721.8628
28.11.2021 00:00:00.000,1790.195,1795.565,1775.563,1795.425,1595080.9717
29.11.2021 00:00:00.000,1795.405,1799.258,1781.008,1786.685,37799850.4639
30.11.2021 00:00:00.000,1786.685,1808.618,1769.758,1773.098,51150180.8167
01.12.2021 00:00:00.000,1773.128,1794.410,1772.428,1781.645,45581626.8921
02.12.2021 00:00:00.000,1781.625,1781.875,1761.815,1768.885,43122440.3381
03.12.2021 00:00:00.000,1768.885,1785.998,1766.020,1782.788,52030635.8337
05.12.2021 00:00:00.000,1784.355,1785.245,1780.538,1782.775,968344.9864
06.12.2021 00:00:00.000,1782.768,1787.635,1775.587,1780.825,44020618.4387
07.12.2021 00:00:00.000,1780.825,1787.708,1772.168,1784.598,54030220.0317
08.12.2021 00:00:00.000,1784.628,1792.998,1779.478,1783.355,32219688.4155
09.12.2021 00:00:00.000,1783.345,1787.505,1773.138,1776.218,31722946.167
10.12.2021 00:00:00.000,1776.218,1789.398,1769.968,1782.288,30864959.7168
12.12.2021 00:00:00.000,1783.055,1784.298,1781.778,1783.098,852464.9739
13.12.2021 00:00:00.000,1783.095,1791.455,1781.698,1785.668,34705509.1858
14.12.2021 00:00:00.000,1785.648,1789.415,1766.358,1772.358,35072719.574
15.12.2021 00:00:00.000,1772.368,1781.342,1752.928,1779.345,43255535.1257
16.12.2021 00:00:00.000,1779.348,1799.925,1775.418,1798.648,40818042.7551
17.12.2021 00:00:00.000,1798.668,1814.148,1795.758,1797.708,32575801.8494
19.12.2021 00:00:00.000,1799.445,1801.555,1798.508,1799.948,889590.0249
20.12.2021 00:00:00.000,1800.108,1804.058,1788.188,1791.515,42566627.5024
21.12.2021 00:00:00.000,1791.515,1800.438,1784.838,1790.455,33709304.8096
22.12.2021 00:00:00.000,1790.455,1804.955,1785.795,1803.568,30713016.51
23.12.2021 00:00:00.000,1803.558,1810.629,1798.778,1808.355,28287609.1003
26.12.2021 00:00:00.000,1808.544,1808.544,1805.658,1807.178,553279.9959
27.12.2021 00:00:00.000,1807.178,1813.388,1802.855,1812.274,25125129.6997
28.12.2021 00:00:00.000,1812.264,1820.099,1804.918,1806.428,24304414.7491
29.12.2021 00:00:00.000,1806.419,1807.578,1789.348,1804.485,26662660.5988
30.12.2021 00:00:00.000,1804.485,1817.108,1796.058,1815.588,23858066.5588
31.12.2021 00:00:00.000,1815.618,1830.248,1814.598,1829.058,24128715.5151
